experiment,model,item,score,score_top_n,category
GABS scale,Qwen3-32B,7,3.224642841331224,3.906055365437057,
GABS scale,Qwen3-32B,8,3.3386399293811104,3.635837157918334,
GABS scale,Qwen3-32B,9,3.5560113397946824,3.848609117582938,
GABS scale,Qwen3-32B,10,3.4231798200978867,3.8935903633257514,
GABS scale,Qwen3-32B,11,2.515966010185736,2.9649581195317474,
GABS scale,Qwen3-32B,12,3.643244209226036,3.9201319572146422,
GABS scale,Qwen3-32B,13,2.8743596684369304,3.734208962067957,
GABS scale,Qwen3-32B,14,3.5064399080406328,3.9234252124304416,
GABS scale,Qwen3-32B,15,3.337854852822982,3.851695448516434,
GABS scale,Qwen3-32B,16,3.641999427102297,3.9054159738924508,
GABS scale,Qwen3-4B,1,1.5473601705946085,1.0,
GABS scale,Qwen3-4B,2,3.349498516463052,3.446797043086802,
GABS scale,Qwen3-4B,3,3.7675357557764557,4.0,
GABS scale,Qwen3-4B,4,3.637706648288034,3.8494311046280596,
GABS scale,Qwen3-4B,5,3.02975915739721,3.291104192138055,
GABS scale,Qwen3-4B,6,2.794053960438252,3.1877710023737893,
GABS scale,Qwen3-4B,7,3.1901736062778374,3.681421637241574,
GABS scale,Qwen3-4B,8,3.5521563616159653,3.8690680736496605,
GABS scale,Qwen3-4B,9,3.673942434295236,3.934044397624567,
GABS scale,Qwen3-4B,10,3.5205848187218556,3.845899104884613,
GABS scale,Qwen3-4B,11,2.2969186247873576,2.348508615342725,
GABS scale,Qwen3-4B,12,3.859389172683977,4.0,
GABS scale,Qwen3-4B,13,2.6714964780015493,2.762642736532555,
GABS scale,Qwen3-4B,14,3.649742529152877,3.907143048381014,
GABS scale,Qwen3-4B,15,3.4768646706152935,3.903449617004539,
GABS scale,Qwen3-4B,16,3.8248016880725895,3.9637510824141455,
GABS scale,Qwen3-8B,1,1.506170299763667,2.0,
GABS scale,Qwen3-8B,2,3.0342068446388217,2.7411545979014837,
GABS scale,Qwen3-8B,3,3.5709651798359916,3.3218265342226756,
GABS scale,Qwen3-8B,4,3.4146477304856533,2.9609110253092883,
GABS scale,Qwen3-8B,5,3.0792479620043514,3.7262015086665414,
GABS scale,Qwen3-8B,6,2.68416386598674,2.1195128415875297,
GABS scale,Qwen3-8B,7,3.0594996234072247,3.6222924852391145,
GABS scale,Qwen3-8B,8,3.4000004987810764,3.918400253722853,
GABS scale,Qwen3-8B,9,3.4496904111298123,3.8785770857880943,
GABS scale,Qwen3-8B,10,3.3591217063190366,3.8438647606209044,
GABS scale,Qwen3-8B,11,2.3744108479805464,2.996237900467511,
GABS scale,Qwen3-8B,12,3.6547800787438622,3.881074830047183,
GABS scale,Qwen3-8B,13,2.6949341675349765,2.606910654968225,
GABS scale,Qwen3-8B,14,3.3920647511560187,3.510866599703338,
GABS scale,Qwen3-8B,15,3.1249662524347763,3.4292473640972516,
GABS scale,Qwen3-8B,16,3.557951966259193,3.7235047418051104,
GABS scale,SmolLM3-3B,1,1.4691783676541246,1.0,
GABS scale,SmolLM3-3B,2,3.1297326976277318,4.0,
GABS scale,SmolLM3-3B,3,3.751571157280839,4.0,
GABS scale,SmolLM3-3B,4,3.6630706050181114,3.883703842780959,
GABS scale,SmolLM3-3B,5,3.1902606942867004,3.262393949729011,
GABS scale,SmolLM3-3B,6,2.7561327954352923,2.848681551210211,
GABS scale,SmolLM3-3B,7,3.3043464635858815,3.5770522306010117,
GABS scale,SmolLM3-3B,8,3.5875516393097815,3.792819633336023,
GABS scale,SmolLM3-3B,9,3.707079294092706,3.7747125844278866,
GABS scale,SmolLM3-3B,10,3.6076484631617998,3.8124452804081135,
GABS scale,SmolLM3-3B,11,2.355444920417843,2.070872972029302,
GABS scale,SmolLM3-3B,12,3.8094690020600472,4.0,
GABS scale,SmolLM3-3B,13,2.7650656263505433,2.6492223187431883,
GABS scale,SmolLM3-3B,14,3.6906316357630775,3.81152415461748,
GABS scale,SmolLM3-3B,15,3.581928866139316,3.9160914887905744,
GABS scale,SmolLM3-3B,16,3.836257036173013,3.966993539245857,
GABS scale,TildeOpen-30b,1,1.5306690239626886,2.0,
GABS scale,TildeOpen-30b,2,3.259059468116458,3.4203523436345677,
GABS scale,TildeOpen-30b,3,3.728993934729959,4.0,
GABS scale,TildeOpen-30b,4,3.57299242496052,3.905386644401658,
GABS scale,TildeOpen-30b,5,3.037665528737271,3.4346873847852772,
GABS scale,TildeOpen-30b,6,2.76997940156664,3.509074944869253,
GABS scale,TildeOpen-30b,7,3.0532982112239053,3.6092708527267425,
GABS scale,TildeOpen-30b,8,3.466930351076266,3.8830278122386477,
GABS scale,TildeOpen-30b,9,3.555700073417496,3.9707649667528226,
GABS scale,TildeOpen-30b,10,3.4187875784169632,4.0,
GABS scale,TildeOpen-30b,11,2.3524978303145008,2.702427799678982,
GABS scale,TildeOpen-30b,12,3.718326533460685,4.0,
GABS scale,TildeOpen-30b,13,2.6669324212390806,3.526798105642308,
GABS scale,TildeOpen-30b,14,3.443240230784616,3.943840312914297,
GABS scale,TildeOpen-30b,15,3.294068597883967,4.0,
GABS scale,TildeOpen-30b,16,3.671846656908906,4.0,
GABS scale,bloomz-3b,1,1.4513362604711135,2.0,
GABS scale,bloomz-3b,2,2.8892031570582,2.9999999999999982,
GABS scale,bloomz-3b,3,3.2839896936920603,2.9321630551373907,
GABS scale,bloomz-3b,4,3.362264244729133,2.981763892633727,
GABS scale,bloomz-3b,5,2.73811060954374,2.2506366331664376,
GABS scale,bloomz-3b,6,2.5370163586204875,2.506022198366524,
GABS scale,bloomz-3b,7,2.8452345447936844,3.3308525559295856,
GABS scale,bloomz-3b,8,3.2901494542761305,3.6802007719968035,
GABS scale,bloomz-3b,9,3.4055949888881947,3.687287023839064,
GABS scale,bloomz-3b,10,3.230236653555441,3.6960015678251525,
GABS scale,bloomz-3b,11,2.2062778417516307,1.8646920284658108,
GABS scale,bloomz-3b,12,3.6907168080581396,4.0,
GABS scale,bloomz-3b,13,2.4916078820183087,2.3413602827103506,
GABS scale,bloomz-3b,14,3.4238376001787754,3.71841919844274,
GABS scale,bloomz-3b,15,3.184996127164918,3.8130475784061506,
GABS scale,bloomz-3b,16,3.618813235554649,3.964274098705534,
GABS scale,bloomz-7b1,1,1.6351795111805922,2.0,
GABS scale,bloomz-7b1,2,3.02929196858948,2.693792924586556,
GABS scale,bloomz-7b1,3,3.507949447542225,2.878411461086006,
GABS scale,bloomz-7b1,4,3.775658689540035,4.0,
GABS scale,bloomz-7b1,5,3.1711713313551404,3.881925932863844,
GABS scale,bloomz-7b1,6,2.967333499787563,3.463808245814062,
GABS scale,bloomz-7b1,7,3.1870074152076096,3.7083985044673,
GABS scale,bloomz-7b1,8,3.604041146801045,3.937839998625629,
GABS scale,bloomz-7b1,9,3.66690291663088,3.655850376602165,
GABS scale,bloomz-7b1,10,3.587398066365739,3.871215840020669,
GABS scale,bloomz-7b1,11,2.4756547403431006,2.7477196630529637,
GABS scale,bloomz-7b1,12,3.85816427379205,3.9588416997745783,
GABS scale,bloomz-7b1,13,2.8092289064697042,3.3033400927021734,
GABS scale,bloomz-7b1,14,3.6976757811592837,3.9055066299484467,
GABS scale,bloomz-7b1,15,3.5569271204224298,3.828078307865796,
GABS scale,bloomz-7b1,16,3.83518753603824,3.9293576413876825,
GABS scale,gemma-2-27b-it,1,1.4133018193771951,1.0,
GABS scale,gemma-2-27b-it,2,3.0157187584584286,1.8782964285427224,
GABS scale,gemma-2-27b-it,3,3.65881829357877,4.0,
GABS scale,gemma-2-27b-it,4,3.5730511175862527,3.9352661154744055,
GABS scale,gemma-2-27b-it,5,2.871293437323577,3.7001512454329695,
GABS scale,gemma-2-27b-it,6,2.612439131420969,2.9329470449266695,
GABS scale,gemma-2-27b-it,7,3.0299437302331373,3.7444609079070243,
GABS scale,gemma-2-27b-it,8,3.386669858584767,4.0,
GABS scale,gemma-2-27b-it,9,3.5154227709262704,4.0,
GABS scale,gemma-2-27b-it,10,3.462178494560864,4.0,
GABS scale,gemma-2-27b-it,11,2.2962301402196466,2.739207328985394,
GABS scale,gemma-2-27b-it,12,3.7742228034329623,4.0,
GABS scale,gemma-2-27b-it,13,2.6692101675565407,3.5379277966608904,
GABS scale,gemma-2-27b-it,14,3.6040967847444256,4.0,
GABS scale,gemma-2-27b-it,15,3.389813796953757,3.9750282340441423,
GABS scale,gemma-2-27b-it,16,3.7590208223466677,4.0,
GABS scale,gemma-2-2b-it,1,1.4187870489671843,1.0,
GABS scale,gemma-2-2b-it,2,3.039414969633832,2.5166943849297247,
GABS scale,gemma-2-2b-it,3,3.5605688575535464,3.938381641844488,
GABS scale,gemma-2-2b-it,4,3.5199444183095423,3.917032905875907,
GABS scale,gemma-2-2b-it,5,3.0265164341995257,3.9264468732628743,
GABS scale,gemma-2-2b-it,6,2.6282675937957714,3.0599379882940942,
GABS scale,gemma-2-2b-it,7,2.9190572283759355,3.0729540668663766,
GABS scale,gemma-2-2b-it,8,3.321116046195352,3.8816303852972602,
GABS scale,gemma-2-2b-it,9,3.485952297131573,4.0,
GABS scale,gemma-2-2b-it,10,3.3690424043366267,3.9910294862468914,
GABS scale,gemma-2-2b-it,11,2.526160649180188,3.4930738215515973,
GABS scale,gemma-2-2b-it,12,3.7202264861303562,4.0,
GABS scale,gemma-2-2b-it,13,2.7723067036838263,3.762924822057898,
GABS scale,gemma-2-2b-it,14,3.483953443065099,3.938071970433999,
GABS scale,gemma-2-2b-it,15,3.3217192707506142,3.9753190445730233,
GABS scale,gemma-2-2b-it,16,3.6663662913574853,4.0,
GABS scale,gemma-2-9b-it,1,1.5007456915751378,1.0,
GABS scale,gemma-2-9b-it,2,3.0868841346216285,3.0,
GABS scale,gemma-2-9b-it,3,3.497043822947081,3.4414481946996065,
GABS scale,gemma-2-9b-it,4,3.3949239443604187,3.1167204710812517,
GABS scale,gemma-2-9b-it,5,2.8492836050532433,2.8424620392514304,
GABS scale,gemma-2-9b-it,6,2.616025453263644,2.697844193281678,
GABS scale,gemma-2-9b-it,7,2.9550419000606096,3.1042645137922937,
GABS scale,gemma-2-9b-it,8,3.270455403776496,3.192674972012607,
GABS scale,gemma-2-9b-it,9,3.405080148178026,3.3176276436241445,
GABS scale,gemma-2-9b-it,10,3.3062934740693315,3.4867436953715036,
GABS scale,gemma-2-9b-it,11,2.3830064679811,3.176230508388847,
GABS scale,gemma-2-9b-it,12,3.640669433936263,3.819366008784694,
GABS scale,gemma-2-9b-it,13,2.6483323764800577,2.7728856876908394,
GABS scale,gemma-2-9b-it,14,3.459486069622985,3.7355696263791196,
GABS scale,gemma-2-9b-it,15,3.1355009012075334,3.0450503596992946,
GABS scale,gemma-2-9b-it,16,3.5570142738310295,3.4861452337576178,
GABS scale,gemma-3-12b-it,1,1.4948965102133707,1.0,
GABS scale,gemma-3-12b-it,2,3.063172783500037,2.6470404430303,
GABS scale,gemma-3-12b-it,3,3.587637702579158,3.595682900451669,
GABS scale,gemma-3-12b-it,4,3.525174257636061,4.0,
GABS scale,gemma-3-12b-it,5,3.1106136777285482,4.0,
GABS scale,gemma-3-12b-it,6,2.8047171312275623,3.8398845529215513,
GABS scale,gemma-3-12b-it,7,2.9309662223898587,3.23618315468587,
GABS scale,gemma-3-12b-it,8,3.3394859627941367,3.724671867566034,
GABS scale,gemma-3-12b-it,9,3.4732134449777434,3.6120634349784377,
GABS scale,gemma-3-12b-it,10,3.4000666141051705,4.0,
GABS scale,gemma-3-12b-it,11,2.307227536887512,2.55366078845288,
GABS scale,gemma-3-12b-it,12,3.6683581229578763,3.941844190013845,
GABS scale,gemma-3-12b-it,13,2.7391376058389927,3.704547951289421,
GABS scale,gemma-3-12b-it,14,3.4397566688856296,3.7057238063731073,
GABS scale,gemma-3-12b-it,15,3.228345134400356,3.827537401432982,
GABS scale,gemma-3-12b-it,16,3.614227575958094,3.953327211896566,
GABS scale,gemma-3-1b-it,1,1.4289087730867054,1.0,
GABS scale,gemma-3-1b-it,2,2.8693838272364367,2.0,
GABS scale,gemma-3-1b-it,3,3.66146232192974,4.0,
GABS scale,gemma-3-1b-it,4,3.5863413684785783,4.0,
GABS scale,gemma-3-1b-it,5,2.923044226989021,3.1122106943029277,
GABS scale,gemma-3-1b-it,6,2.7230404869192957,3.980496603910743,
GABS scale,gemma-3-1b-it,7,2.9917113388251497,3.9342090923265673,
GABS scale,gemma-3-1b-it,8,3.430377281679065,3.944979143693247,
GABS scale,gemma-3-1b-it,9,3.6044966983879494,4.0,
GABS scale,gemma-3-1b-it,10,3.4603046816010026,4.0,
GABS scale,gemma-3-1b-it,11,2.606724768367499,3.804096737358133,
GABS scale,gemma-3-1b-it,12,3.734981628785335,3.9811299268488267,
GABS scale,gemma-3-1b-it,13,2.8646862052109974,3.8308255847456274,
GABS scale,gemma-3-1b-it,14,3.5623874006057137,4.0,
GABS scale,gemma-3-1b-it,15,3.35768094994939,3.9717987372832915,
GABS scale,gemma-3-1b-it,16,3.7884722693858794,4.0,
GABS scale,gemma-3-27b-it,1,1.4922894140248455,1.0,
GABS scale,gemma-3-27b-it,2,3.044306282310115,1.813165354216048,
GABS scale,gemma-3-27b-it,3,3.505065830737613,3.1349516665776958,
GABS scale,gemma-3-27b-it,4,3.4423109970565693,3.5049213349505783,
GABS scale,gemma-3-27b-it,5,2.9377950103275494,3.6982236949554674,
GABS scale,gemma-3-27b-it,6,2.6145458710337883,2.905581285226328,
GABS scale,gemma-3-27b-it,7,2.9023206431670565,3.0902479579119264,
GABS scale,gemma-3-27b-it,8,3.2810920894779785,3.4701266140606504,
GABS scale,gemma-3-27b-it,9,3.4258528655306346,3.8295128187211,
GABS scale,gemma-3-27b-it,10,3.3049240931954826,3.837397478231442,
GABS scale,gemma-3-27b-it,11,2.1864549430508253,1.9010936009748651,
GABS scale,gemma-3-27b-it,12,3.640668322933403,4.0,
GABS scale,gemma-3-27b-it,13,2.634220477017392,2.9920496573420885,
GABS scale,gemma-3-27b-it,14,3.3863375685806405,3.672432724309573,
GABS scale,gemma-3-27b-it,15,3.20497168458851,3.7637396359552433,
GABS scale,gemma-3-27b-it,16,3.6362742733977917,4.0,
GABS scale,gemma-3-4b-it,1,1.564969763210862,2.0,
GABS scale,gemma-3-4b-it,2,3.085448816506681,3.441146746989983,
GABS scale,gemma-3-4b-it,3,3.623598087580023,3.6264387233378774,
GABS scale,gemma-3-4b-it,4,3.541908196478131,4.0,
GABS scale,gemma-3-4b-it,5,3.097819913403735,3.948876323283252,
GABS scale,gemma-3-4b-it,6,2.8075450301842357,3.5113845518365867,
GABS scale,gemma-3-4b-it,7,3.1467107902332736,3.979355626904812,
GABS scale,gemma-3-4b-it,8,3.4989122993815127,4.0,
GABS scale,gemma-3-4b-it,9,3.5466992174061827,3.96334315107929,
GABS scale,gemma-3-4b-it,10,3.4801058554276496,3.9547706018066866,
GABS scale,gemma-3-4b-it,11,2.396705654810767,2.908538871395744,
GABS scale,gemma-3-4b-it,12,3.751761984090195,4.0,
GABS scale,gemma-3-4b-it,13,2.7085321891583125,3.378457918350266,
GABS scale,gemma-3-4b-it,14,3.5303039552833004,4.0,
GABS scale,gemma-3-4b-it,15,3.405963365207312,3.9271549970453865,
GABS scale,gemma-3-4b-it,16,3.7093484070375045,3.980077678997965,
GABS scale,gpt-oss-20b,1,1.430982744381201,1.0,
GABS scale,gpt-oss-20b,2,2.96690610555467,3.0000000000000004,
GABS scale,gpt-oss-20b,3,3.4174296407053193,2.828518682293542,
GABS scale,gpt-oss-20b,4,3.281582566486921,2.5713705667389846,
GABS scale,gpt-oss-20b,5,2.7769496475192867,2.1043942852135906,
GABS scale,gpt-oss-20b,6,2.465967288777324,1.8254013841410235,
GABS scale,gpt-oss-20b,7,2.774666799316814,2.1127124836973143,
GABS scale,gpt-oss-20b,8,3.1330457288854276,2.478210240361605,
GABS scale,gpt-oss-20b,9,3.292109168376822,2.7451966401251924,
GABS scale,gpt-oss-20b,10,3.1376240703230414,2.4328903105410036,
GABS scale,gpt-oss-20b,11,2.185796324745959,1.4334001099994764,
GABS scale,gpt-oss-20b,12,3.5740146783279365,3.9050525181880147,
GABS scale,gpt-oss-20b,13,2.414481437824707,1.9078566237121672,
GABS scale,gpt-oss-20b,14,3.2968407155374053,3.559050970803619,
GABS scale,gpt-oss-20b,15,3.072111170554251,2.8329329805282955,
GABS scale,gpt-oss-20b,16,3.548316269245876,3.908584992716565,
GABS scale,granite-3.3-2b-instruct,1,1.7874851476940987,2.0,
GABS scale,granite-3.3-2b-instruct,2,3.038105276041259,3.3164078099123966,
GABS scale,granite-3.3-2b-instruct,3,3.664733268826306,4.0,
GABS scale,granite-3.3-2b-instruct,4,3.5293960807105815,3.856283186277126,
GABS scale,granite-3.3-2b-instruct,5,2.8433719244128843,3.312794214697442,
GABS scale,granite-3.3-2b-instruct,6,2.6488317345624783,3.172008827519865,
GABS scale,granite-3.3-2b-instruct,7,3.084237034166273,3.6840582119406284,
GABS scale,granite-3.3-2b-instruct,8,3.452204995462742,3.8427781490997264,
GABS scale,granite-3.3-2b-instruct,9,3.603717843321764,3.808652217292536,
GABS scale,granite-3.3-2b-instruct,10,3.3600405853637,3.909225100033123,
GABS scale,granite-3.3-2b-instruct,11,2.3456879408333133,2.6174255351025093,
GABS scale,granite-3.3-2b-instruct,12,3.883442272110805,4.0,
GABS scale,granite-3.3-2b-instruct,13,2.7461886641466706,3.2815538870151406,
GABS scale,granite-3.3-2b-instruct,14,3.328637281532273,3.535942698043495,
GABS scale,granite-3.3-2b-instruct,15,3.2865902765725714,3.9081745726079906,
GABS scale,granite-3.3-2b-instruct,16,3.6558862961176306,3.960151345817784,
GABS scale,granite-3.3-8b-instruct,1,1.509879008634549,2.0,
GABS scale,granite-3.3-8b-instruct,2,3.2577047280944837,4.0,
GABS scale,granite-3.3-8b-instruct,3,3.5627468748206477,3.6607530392273167,
GABS scale,granite-3.3-8b-instruct,4,3.448721964676692,2.821942294635381,
GABS scale,granite-3.3-8b-instruct,5,2.8735536797806986,3.939833422134074,
GABS scale,granite-3.3-8b-instruct,6,2.6721794769186435,2.7433982876976746,
GABS scale,granite-3.3-8b-instruct,7,2.893863674577199,3.4304702092129222,
GABS scale,granite-3.3-8b-instruct,8,3.3644312255559066,2.936861170271461,
GABS scale,granite-3.3-8b-instruct,9,3.4385761929312633,3.8199420979991325,
GABS scale,granite-3.3-8b-instruct,10,3.4216305097727377,3.7900704482687075,
GABS scale,granite-3.3-8b-instruct,11,2.2727688711710976,2.415231468053218,
GABS scale,granite-3.3-8b-instruct,12,3.7951162835432406,4.0,
GABS scale,granite-3.3-8b-instruct,13,2.755455916706358,3.0939440523941317,
GABS scale,granite-3.3-8b-instruct,14,3.5287448885488257,3.849356682992214,
GABS scale,granite-3.3-8b-instruct,15,3.3314541221807485,3.961076470049918,
GABS scale,granite-3.3-8b-instruct,16,3.709929598222258,4.0,
GABS scale,zephyr-7b-beta,1,1.9536705060541262,2.0,
GABS scale,zephyr-7b-beta,2,2.5073021785461305,2.0,
GABS scale,zephyr-7b-beta,3,3.034371039142502,2.663056283018652,
GABS scale,zephyr-7b-beta,4,3.9616455442426814,3.9418223369736127,
GABS scale,zephyr-7b-beta,5,3.3665515965072603,3.6767867110809345,
GABS scale,zephyr-7b-beta,6,2.7314657596955394,2.885919921079391,
GABS scale,zephyr-7b-beta,7,3.1230209420588753,3.7027235089063275,
GABS scale,zephyr-7b-beta,8,3.50219617496546,3.781869940314473,
GABS scale,zephyr-7b-beta,9,3.564792915965941,3.840242714972688,
GABS scale,zephyr-7b-beta,10,3.576104656818052,3.7395043559355106,
GABS scale,zephyr-7b-beta,11,2.309335075303135,2.028860043556066,
GABS scale,zephyr-7b-beta,12,3.9319153445598753,4.0,
GABS scale,zephyr-7b-beta,13,2.7181005353269274,2.485035177590412,
GABS scale,zephyr-7b-beta,14,3.7928540999109526,3.845654060124495,
GABS scale,zephyr-7b-beta,15,3.6899832437956808,3.8721271996865188,
GABS scale,zephyr-7b-beta,16,3.5525606469002695,3.48,
PG scale,Apertus-70B-Instruct-2509,1,0.5092215865354727,0.0,
PG scale,Apertus-70B-Instruct-2509,2,0.4437693983573413,0.944651958008505,
PG scale,Apertus-70B-Instruct-2509,3,0.185169826315722,0.49443154328283334,
PG scale,Apertus-70B-Instruct-2509,4,0.19595896567918086,0.6147785679532657,
PG scale,Apertus-70B-Instruct-2509,5,0.18464315612329862,0.23947925981145202,
PG scale,Apertus-70B-Instruct-2509,6,0.29451930900912454,0.5176468380004079,
PG scale,Apertus-70B-Instruct-2509,7,0.0644600096919294,0.177091058877936,
PG scale,Apertus-70B-Instruct-2509,8,0.25404589925905646,0.7951453173317962,
PG scale,Apertus-70B-Instruct-2509,9,0.03764972542372615,0.1268844639351697,
PG scale,Apertus-70B-Instruct-2509,10,0.03569002074307155,0.0,
PG scale,Apertus-70B-Instruct-2509,11,0.06124208976507702,0.0,
PG scale,Apertus-70B-Instruct-2509,12,0.6849247790883035,1.0296969221449428,
PG scale,Apertus-70B-Instruct-2509,13,0.03464066092780597,0.04552365269183301,
PG scale,Apertus-70B-Instruct-2509,14,0.040932006730738685,0.055499851593182374,
PG scale,Apertus-70B-Instruct-2509,15,0.019373488497814204,0.0,
PG scale,Apertus-70B-Instruct-2509,16,0.04892216710292173,0.0,
PG scale,Apertus-70B-Instruct-2509,17,0.0596925374763991,0.036499239447089236,
PG scale,Apertus-70B-Instruct-2509,18,0.01770565003076891,0.0,
PG scale,Apertus-70B-Instruct-2509,19,0.02057517925187135,0.04685670834280846,
PG scale,Apertus-70B-Instruct-2509,20,0.5386877610019213,0.615129677527054,
PG scale,Apertus-70B-Instruct-2509,21,0.06784646482315192,0.2534673887004131,
PG scale,Apertus-70B-Instruct-2509,22,0.17105890907941415,0.5139864232265666,
PG scale,Apertus-70B-Instruct-2509,23,0.022401075047020585,0.0,
PG scale,Apertus-70B-Instruct-2509,24,0.9031111444125959,1.0,
PG scale,Apertus-70B-Instruct-2509,25,1.0728615657870042,1.0,
PG scale,Apertus-70B-Instruct-2509,26,0.002556029523478757,0.0,
PG scale,Apertus-70B-Instruct-2509,27,0.030224447562518762,0.12977755384307477,
PG scale,Apertus-70B-Instruct-2509,28,0.0032314793301770448,0.0,
PG scale,Apertus-70B-Instruct-2509,29,0.0043994621567887944,0.0,
PG scale,Apertus-70B-Instruct-2509,30,0.004973537394388554,0.01090692079104959,
PG scale,Apertus-70B-Instruct-2509,31,0.011882414696846293,0.0,
PG scale,Apertus-70B-Instruct-2509,32,0.971816869245385,0.9475784068773254,
PG scale,Apertus-8B-Instruct-2509,1,0.38640698062317175,0.0,
PG scale,Apertus-8B-Instruct-2509,2,0.14420231944828632,0.0,
PG scale,Apertus-8B-Instruct-2509,3,0.09338096909165938,0.0,
PG scale,Apertus-8B-Instruct-2509,4,0.07204202674438082,0.0,
PG scale,Apertus-8B-Instruct-2509,5,0.21687846548263034,0.0,
PG scale,Apertus-8B-Instruct-2509,6,0.13997065158509045,0.0,
PG scale,Apertus-8B-Instruct-2509,7,0.023173320862767702,0.0,
PG scale,Apertus-8B-Instruct-2509,8,0.10077369192542106,0.0,
PG scale,Apertus-8B-Instruct-2509,9,0.013355027122354582,0.0,
PG scale,Apertus-8B-Instruct-2509,10,0.011666333299737696,0.0,
PG scale,Apertus-8B-Instruct-2509,11,0.03938140061640788,0.0,
PG scale,Apertus-8B-Instruct-2509,12,0.15186869487222068,0.0,
PG scale,Apertus-8B-Instruct-2509,13,0.009385123071550865,0.0,
PG scale,Apertus-8B-Instruct-2509,14,0.017870825267560023,0.0,
PG scale,Apertus-8B-Instruct-2509,15,0.01947246512798338,0.0,
PG scale,Apertus-8B-Instruct-2509,16,0.03896487733711621,0.0,
PG scale,Apertus-8B-Instruct-2509,17,0.06088618955634368,0.0,
PG scale,Apertus-8B-Instruct-2509,18,0.02442858719236489,0.0,
PG scale,Apertus-8B-Instruct-2509,19,0.007899755850449264,0.0,
PG scale,Apertus-8B-Instruct-2509,20,0.7818786314764603,1.4447432920297132,
PG scale,Apertus-8B-Instruct-2509,21,0.17425984006413706,0.5454827146378561,
PG scale,Apertus-8B-Instruct-2509,22,0.1890678983663872,0.5769948921605953,
PG scale,Apertus-8B-Instruct-2509,23,0.042286128645740176,0.019860715621242524,
PG scale,Apertus-8B-Instruct-2509,24,0.8045519765477792,0.30845811697603304,
